"Country","Year","Total_GHG_Emissions_Excluding_Land_Use_Change_and_Forestry__MtCO2e_","Total_GHG_Emissions_Including_Land_Use_Change_and_Forestry__MtCO2e_","Total_CO__Excluding_Land_Use_Change_and_Forestry__MtCO2_","Total_CH4__MtCO2e_","Total_N2O__MtCO2e_","Total_F_Gas__MtCO2e_","Energy__MtCO2e_","Industrial_Processes__MtCO2e_","Agriculture__MtCO2e_","Waste__MtCO2e_","LUCF__MtCO2_","Bunker_Fuels__MtCO2_","Electricity_Heat__MtCO2_","Manufacturing_Construction__MtCO2_","Transportation__MtCO2_","Other_Fuel_Combustion__MtCO2e_","Fugitive_Emissions__MtCO2e_","Population__People_","GDP_PPP__Million_Intl___2005__","GDP_USD__Million_US___2005__","Energy_Use__Thous__tonnes_oil_eq___ktoe__"
"Australia",2001,526.4256,574.6097,355.5188,122.2236892,43.35325399,5.329854029,383.6158717,11.15784142,117.0905599,14.56131425,48.18416,10.52,210.7,52.04,73.66,19.85765554,27.35821616,19413000,683740.988,602187.5342,105750.7
"Australia",2002,530.1629,578.236,362.9344,120.1194333,41.22940897,5.879620738,391.1892854,11.92375805,112.7478143,14.30204321,48.07305,8.69,227.05,40.27,75.36,20.95556411,27.55372128,19651400,710496.5247,625751.7946,109461.303
"Australia",2003,529.5281,579.5783,365.9779,118.0151773,39.10556396,6.429387447,394.1926991,12.88753069,108.4050688,14.04277216,50.05023,8.7,220,48.16,75.63,22.65347268,27.74922641,19895400,732883.581,645468.6266,110814.216
"Australia",2005,541.0278,588.9013,384.8343,113.8066654,34.85787392,7.528920866,413.1677665,14.60622796,99.71957769,13.52423007,47.87347,10.82,234.68,48.81,78.52,23.06928983,28.08847666,20394800,787604.4079,693662.6071,113503.112
"Australia",2006,546.5498,573.6704,389.6601,114.2445091,34.87297014,7.772272046,418.6976963,15.22816635,98.97174151,13.65221309,27.1206,11.41,238.82,47.56,80.41,22.8355359,29.07216042,20697900,811569.1732,714768.9664,115019.694
"Australia",2009,568.5651,599.0315,409.5865,115.5580402,34.91825878,8.502325585,441.3782658,16.41247752,96.728233,14.03616217,30.46638,12.04,256.28,46.34,83.32,23.44427412,31.99399172,21691700,888463.298,782491.5166,122107.911
"Australia",2010,560.6356,592.4785,400.9607,115.9958838,34.933355,8.745676765,433.8157257,16.67534391,95.98039683,14.16414519,31.8429,12.34,245.35,47.48,84.25,23.7405202,32.99520549,22031800,907010.6446,798826.6217,122512.094
"Austria",1990,74.934,62.1559,58.8802,8.357588015,6.260281478,1.435894048,57.65564578,5.035472216,8.676658751,3.556210792,-12.77809,0.86,19.78,10.08,13.64,13.94693841,0.208707372,7677850,231845.9817,215290.205,24841.985
"Austria",1992,74.0037,61.1715,58.1662,8.074232535,6.409309219,1.353968597,56.92128199,4.997398837,8.722734919,3.362270604,-12.83217,1.04,17.38,9.67,15.04,14.61577633,0.215505661,7840709,244846.0576,227361.9648,25406.733
"Austria",1994,74.1885,61.2842,58.5672,7.790877055,6.558336959,1.272043146,57.4669182,4.794445458,8.768811087,3.168330415,-12.90428,1.14,18.85,9.84,15.24,13.31461425,0.22230395,7936118,252048.4072,234050.0053,25630.794
"Austria",1995,76.8094,63.8691,61.2963,7.649199315,6.632850829,1.231080421,60.68473631,4.251456769,8.791849171,3.071360321,-12.94033,1.28,20.43,10.12,15.45,14.45903321,0.225703095,7948278,258773.0175,240294.4212,26770.582
"Austria",1997,79.2814,66.269,64.3399,7.250470698,6.496250745,1.194772764,63.70328008,4.256685475,8.465527954,2.845936695,-13.01246,1.47,21.32,11.68,16.15,14.33258972,0.220690365,7968041,271278.2428,251906.6669,28242.217
"Austria",1999,77.6415,64.5569,63.2716,6.851742082,6.35965066,1.158465108,62.64182386,4.239930181,8.139206738,2.620513069,-13.08456,1.49,19.58,10.21,17.76,14.87614623,0.215677635,7992324,291511.9259,270695.4928,28653.351
"Austria",2003,87.855,70.497,74.5246,6.326950146,5.752003524,1.251459187,73.90010924,3.943699955,7.637687636,2.373508026,-17.35805,1.41,23.58,11.7,23.4,14.9934587,0.226650542,8121423,312640.8565,290315.6379,32213.843
"Austria",2005,89.7697,72.3322,76.9417,6.109998395,5.392438794,1.325557792,76.0127849,4.060795569,7.412115307,2.283979205,-17.43743,1.89,24.72,12.62,24.45,13.98714818,0.235636724,8227829,328436.7842,304983.6019,33791.722
"Austria",2006,87.7557,92.3648,74.9182,6.010376379,5.455877641,1.371213387,73.82816749,4.278990427,7.449715373,2.198834112,4.60913,1.98,24.35,12.61,23.18,13.45436187,0.233805628,8268641,340489.7255,316175.8606,33799.276
"Austria",2008,86.1118,90.7534,73.2554,5.811132346,5.582755335,1.462524578,71.90893268,4.649428145,7.524915507,2.028543927,4.64154,2.11,23.96,13.41,22.04,12.26878924,0.230143435,8336926,358179.6474,332602.5715,33545.198
"Austria",2009,79.3915,84.0492,66.5256,5.71151033,5.646194182,1.508180173,65.50431527,4.391303004,7.562515574,1.943398834,4.65771,1.83,20.46,12.28,21.47,11.06600293,0.228312339,8365275,344490.3997,319890.8526,31963.281
"Austria",2010,85.0568,89.7307,72.1815,5.611888313,5.709633029,1.553835768,71.33969787,4.268745862,7.600115641,1.858253741,4.67391,1.98,24.43,12.25,22.16,12.27321662,0.226481243,8389771,350585.017,325550.2624,34228.207
"Azerbaijan",1990,73.6502,73.6502,55.9557,15.18364284,2.47527775,0.035529785,64.94503297,0.494521406,6.055321093,2.1453,NA,1.03,21.92,17.77,6.18,9.2802595,9.794773467,7159000,60946.79115,11947.3807,22661.778
"Azerbaijan",1992,63.109,63.109,47.2136,13.65403189,2.205599214,0.035700137,55.18917458,0.435076137,5.415286146,2.08942038,0,0.5,22.96,11.8,4.01,6.442672103,9.976502473,7382000,46842.60663,9182.541753,18193.658
"Azerbaijan",1993,55.1362,55.1362,40.1404,12.88922641,2.070759946,0.035785313,47.64323711,0.336233313,5.095268672,2.06148057,0,0.58,22.29,9.76,3.68,4.308878405,7.604358709,7495000,36021.9645,7061.374608,16303.757
"Azerbaijan",1994,50.1007,50.1007,36.0045,12.12442093,1.935920678,0.03587049,43.02154965,0.27036649,4.775251199,2.03354076,0,0.47,16.84,9.48,3.24,6.425084707,7.036464945,7597000,28925.63749,5670.28381,14796.616
"Azerbaijan",1995,47.1956,47.1956,33.9989,11.35961545,1.80108141,0.035955666,40.59986219,0.134883666,4.455233725,2.00560095,0,0.3,15.33,10.23,3.34,5.231291008,6.468571181,7685000,25512.41227,5001.190321,13903.351
"Azerbaijan",1996,42.8079,42.8079,29.0399,11.91623159,1.814488078,0.037242024,36.00918562,0.147162024,4.614005134,2.017528918,0,0.58,14.77,6.34,2.71,5.312670671,6.876514946,7763000,25844.07363,5066.205795,11750.645
"Azerbaijan",1997,42.4868,42.4868,28.1476,12.47284773,1.827894747,0.038528382,35.48850904,0.196080382,4.772776543,2.029456885,0,0.57,14.26,5.7,3.22,5.024050333,7.28445871,7838250,27343.0299,5360.045731,11320.937
"Azerbaijan",1998,56.846,56.846,41.9354,13.02946386,1.841301415,0.03981474,49.75434247,0.13874274,4.931547952,2.041384853,0,0.48,15.85,4.8,2.98,5.415429996,20.70891247,7913000,30077.33289,5896.050304,11752.019
"Azerbaijan",1999,55.0253,55.0253,39.5434,13.58608,1.854708083,0.041101098,47.7626459,0.129037098,5.090319361,2.05331282,0,0.43,15.87,3.41,1.61,5.846809658,21.02583624,7982750,32303.05552,6332.358027,10929.278
"Azerbaijan",2000,56.5935,56.5935,40.5403,14.14269613,1.868114751,0.042387456,49.12786932,0.141315456,5.24909077,2.065240787,0,0.3,16.25,3.31,2.39,6.108189321,21.06968,8048600,35888.69469,7035.249768,11295.673
"Azerbaijan",2003,47.7678,47.7678,28.8356,16.68927012,2.12012778,0.122809377,39.0806942,0.628441377,5.974382155,2.094321536,0,0.58,16.21,2.98,3.17,6.171697972,10.54899623,8234100,48508.21228,9509.049916,12158.397
"Azerbaijan",2007,53.8338,53.8338,27.6927,23.57047646,2.359525912,0.211081045,43.94583037,1.053801045,6.693431674,2.140740334,0,1.33,14.51,2.5,3.77,6.261567437,16.90426293,8581300,113643.9827,22277.59493,12113.341
"Azerbaijan",2008,58.7809,58.7809,29.9951,26.16222164,2.395220634,0.228409572,48.79199349,1.023497572,6.811192638,2.15425615,0,1.49,13.97,3.05,4.79,7.580332619,19.40166087,8763400,125886.1906,24677.43118,13322.431
"Azerbaijan",2011,64.7208,64.7208,29.1403,32.8091499,2.478867517,0.2924759,54.45800561,1.015249316,7.058500409,2.199001388,0,1.53,11.7,2.07,5.8,7.422996492,27.46500912,9173082,144514.1315,28329.06069,12560.911
"Bahamas",1990,2.1212,0.8182,1.9492,0.156561061,0.015359139,0,NA,0,0.019288027,0.152632173,-1.30295,NA,NA,NA,NA,NA,0,256338,6180.100933,5738.72767,645.317343
"Bahamas",1991,1.9559,0.653,1.7807,0.15899706,0.015823017,0.000387488,NA,0.000387488,0.019651482,0.155168595,-1.30295,NA,NA,NA,NA,NA,0,261102,5921.662494,5498.746505,NA
"Bahamas",1992,1.9665,0.6636,1.788,0.161433058,0.016286896,0.000774976,NA,0.000774976,0.020014938,0.157705016,-1.30295,NA,NA,NA,NA,NA,0,266097,5695.124396,5288.387408,NA
"Bahamas",1993,1.8782,0.5753,1.6964,0.163869056,0.016750774,0.001162464,NA,0.001162464,0.020378394,0.160241437,-1.30295,NA,NA,NA,NA,NA,0,271105,5712.654356,5304.665406,NA
"Bahamas",1995,1.8665,0.5635,1.6781,0.168741053,0.017678531,0.001937439,NA,0.001937439,0.021105305,0.165314279,-1.30295,NA,NA,NA,NA,NA,0,280050,6150.560761,5711.297211,NA
"Bahamas",1996,1.8595,0.5565,1.6671,0.171131164,0.017486894,0.003741144,NA,0.003741144,0.020722056,0.167896002,-1.30295,NA,NA,NA,NA,NA,0,283678,6410.331553,5952.515574,NA
"Bahamas",1997,1.5594,0.2564,1.363,0.173521276,0.017295256,0.005544848,NA,0.005544848,0.020338807,0.170477724,-1.30295,NA,NA,NA,NA,NA,0,286845,6542.527987,6075.270743,NA
"Bahamas",1998,1.8785,0.5755,1.6781,0.175911387,0.017103619,0.007348552,NA,0.007348552,0.019955559,0.173059447,-1.30295,NA,NA,NA,NA,NA,0,289926,6851.104607,6361.809298,NA
"Bahamas",2000,1.8755,0.5725,1.6671,0.18069161,0.016720344,0.010955961,NA,0.010955961,0.019189062,0.178222892,-1.30295,NA,NA,NA,NA,NA,0,297759,7645.134195,7099.130519,NA
"Bahamas",2001,1.7825,1.0272,1.5682,0.183307434,0.017136822,0.013877199,NA,0.013877199,0.019749814,0.180694443,-0.75533,NA,NA,NA,NA,NA,0,303005,7845.866912,7285.527215,NA
"Bahamas",2002,1.7958,1.0405,1.5755,0.185923258,0.017553301,0.016798437,NA,0.016798437,0.020310566,0.183165993,-0.75533,NA,NA,NA,NA,NA,0,309039,8058.068544,7482.573735,NA
"Bahamas",2003,1.7431,0.9878,1.5169,0.188539082,0.01796978,0.019719674,NA,0.019719674,0.020871319,0.185637544,-0.75533,NA,NA,NA,NA,NA,0,315624,7956.154555,7387.938285,NA
"Bahamas",2004,1.9543,1.1989,1.7221,0.191154906,0.018386259,0.022640912,NA,0.022640912,0.021432071,0.188109094,-0.75533,NA,NA,NA,NA,NA,0,322400,8026.398189,7453.165227,664
"Bahamas",2005,1.8356,1.0803,1.5975,0.193770731,0.018802738,0.02556215,NA,0.02556215,0.021992824,0.190580645,-0.75533,NA,NA,NA,NA,NA,0,329088,8298.917898,7706.222,696
"Bahamas",2006,1.7656,1.7656,1.5206,0.196241246,0.018838645,0.029919894,NA,0.029919894,0.022002147,0.193077745,0,NA,NA,NA,NA,NA,0,335622,8507.790362,7900.177115,706
"Bahamas",2007,1.7944,1.7944,1.5425,0.198711762,0.018874553,0.034277637,NA,0.034277637,0.022011471,0.195574845,0,NA,NA,NA,NA,NA,0,342049,8630.85744,8014.454932,709
"Bahamas",2008,1.303,1.303,1.0442,0.201182278,0.018910461,0.038635381,NA,0.038635381,0.022020794,0.198071944,0,NA,NA,NA,NA,NA,0,348340,8430.281729,7828.204029,NA
"Bahamas",2009,1.9034,1.9034,1.6378,0.203652794,0.018946368,0.042993125,NA,0.042993125,0.022030118,0.200569044,0,NA,NA,NA,NA,NA,0,354492,8078.295618,7501.356222,NA
"Bahamas",2010,2.7347,2.7347,2.4622,0.20612331,0.018982276,0.047350869,NA,0.047350869,0.022039441,0.203066144,0,NA,NA,NA,NA,NA,0,360498,8158.108074,7575.468595,NA
"Bahamas",2011,5.0133,5.0133,4.734,0.208451899,0.018992688,0.051867111,NA,NA,0.022044589,0.205399998,0,NA,NA,NA,NA,NA,0,366331,8293.4825,7701.174789,NA
"Bahrain",1991,14.3689,14.3662,11.5133,2.715173029,0.032120335,0.108368332,11.96638638,0.225748332,0.035738009,2.151068976,-0.00279,1.3,6.45,3.86,1,0.163492551,0.492893828,509645,18530.76152,8052.140618,4041.524
"Bahrain",1992,14.8843,14.8815,11.9499,2.785956815,0.032218647,0.116236175,12.36789694,0.270256175,0.034725092,2.211453434,-0.00281,1.22,6.95,3.63,1.11,0.174146873,0.503750062,522751,19770.46881,8590.828542,4323.798
"Bahrain",1993,14.6067,14.6039,11.5936,2.856740601,0.032316958,0.124104017,12.02940749,0.281788017,0.033712174,2.271837893,-0.00283,1.2,6.62,3.57,1.15,0.174801195,0.514606297,535711,22314.92961,9696.468813,4656.188
"Bahrain",1994,14.7755,14.7726,11.6836,2.927524387,0.03241527,0.131971859,12.13091805,0.289655859,0.032699256,2.332222352,-0.00286,1.34,6.84,3.4,1.18,0.185455517,0.525462531,549170,22259.14207,9672.227544,4948.05
"Bahrain",1995,14.8996,14.8967,11.7289,2.998308173,0.032513582,0.139839701,12.19242861,0.282867701,0.031686339,2.392606811,-0.00288,1.4,6.63,3.62,1.23,0.176109839,0.536318766,563730,23133.92462,10052.34534,4929.959
"Bahrain",1996,15.5677,15.5648,12.3253,3.072002796,0.033271196,0.13718472,12.81482476,0.27654872,0.032168036,2.444181194,-0.0029,1.32,7.05,3.76,1.25,0.197184355,0.557640406,579697,24084.73017,10465.49727,4964.949
"Bahrain",2000,17.7036,17.7006,14.174,3.366781288,0.036301651,0.126564795,14.80440938,0.214632795,0.034094827,2.650478729,-0.00299,1.37,8.97,3.46,1.52,0.211482418,0.642926964,668239,28576.13348,12417.13919,5864.682
"Bahrain",2001,18.38,18.377,14.774,3.435038771,0.038131583,0.132888733,15.42867944,0.220956733,0.034393284,2.695997626,-0.00303,1.43,9.19,3.77,1.58,0.223237869,0.665441575,698749,29890.63562,12726.4544,6068.79
"Bahrain",2002,19.3154,19.3124,15.633,3.503296254,0.039961515,0.139212671,16.3229495,0.216288671,0.034691742,2.741516523,-0.00305,1.55,9.72,3.92,1.77,0.22499332,0.687956185,732541,31462.88305,13186.40722,6433.173
"Bahrain",2003,20.0148,20.0118,16.256,3.571553737,0.041791447,0.145536608,16.93721957,0.255588608,0.034990199,2.787035419,-0.00307,1.71,10.35,3.7,1.93,0.24674877,0.710470795,772058,33728.21063,13980.75012,6751.816
"Bahrain",2004,20.8431,20.84,17.0079,3.63981122,0.043621379,0.151860546,17.59148963,0.393816546,0.035288656,2.832554316,-0.0031,1.86,10.89,3.6,2.11,0.258504221,0.732985406,820505,35616.99043,14956.73876,6969.621
"Bahrain",2005,22.2596,22.2564,18.3479,3.708068703,0.045451311,0.158184484,18.95575969,0.400140484,0.035587113,2.878073213,-0.00312,1.96,11.4,4.05,2.48,0.270259672,0.755500016,879534,38395.11568,15969.15131,7332.393
"Bahrain",2006,24.3237,24.3225,20.3379,3.779435179,0.046760001,0.159670712,20.96745228,0.401626712,0.03567835,2.918964546,-0.00126,2.1,11.9,5.46,2.59,0.232011486,0.785440798,950951,40967.58843,17001.88359,8092.774
"Bahrain",2008,26.714,26.7127,22.5798,3.922168132,0.04937738,0.162643167,23.25083748,0.426583167,0.035860824,3.000747212,-0.00128,2.34,12.1,6.97,3.08,0.255515113,0.845322364,1116038,47180.49528,19560.29194,9771.063
"Bahrain",2009,27.0764,27.0751,22.8681,3.993534609,0.05068607,0.164129395,23.43253007,0.556309395,0.035952061,3.041638546,-0.00129,2.33,12.38,6.88,3.03,0.267266927,0.875263146,1191539,48643.09063,20058.22437,9339.567
"Bahrain",2010,27.9497,27.9484,23.6672,4.064901086,0.05199476,0.165615622,24.02422267,0.806947622,0.036043298,3.082529879,-0.0013,2.21,12.95,6.79,3.11,0.26901874,0.905203929,1251513,50752.84945,20928.10232,9471.72
"Bangladesh",1990,63.4427,95.0706,13.7385,37.85988308,11.83356531,0.010722433,15.75966031,0.179266433,35.06558802,12.43820006,31.62785,0.33,4.44,4.51,1.65,5.158415978,0.001244335,107385847,114640.4848,28954.13055,12735.601
"Bangladesh",1991,63.6729,95.3004,12.9656,38.17178922,12.5236602,0.011889924,15.03438814,0.147457924,35.75950033,12.72156095,31.6275,0.32,4.58,3.65,1.81,4.992993709,0.001394427,109934590,118468.7381,29921.01191,12556.296
"Bangladesh",1992,65.9361,97.5642,14.2256,38.48369536,13.21375508,0.013057414,16.33911596,0.148625414,36.45341264,13.00492184,31.62808,0.28,5.18,3.91,2.09,5.157571439,0.00154452,112430968,124438.5356,31428.77153,13253.018
"Bangladesh",1994,70.4261,102.0553,16.7092,39.10750763,14.59394486,0.015392394,18.8585716,0.154624394,37.84123726,13.57164362,31.62923,0.36,6.07,5.07,2.19,5.526726899,0.001844704,117369492,135446.2798,34208.93827,14611.203
"Bangladesh",1995,75.3692,106.9991,20.6492,39.41941377,15.28403974,0.016559885,22.83329943,0.155791885,38.53514957,13.85500452,31.62981,0.41,6.7,7.44,2.64,6.05130463,0.001994797,119869585,142117.0797,35893.74633,15896.88
"Bangladesh",1996,76.7548,108.3853,21.2324,39.9288773,15.57021179,0.02324559,23.25882439,0.34567759,39.00476589,14.15549881,31.63056,0.42,6.7,7.29,2.91,6.356698898,0.002125492,122400896,148685.6856,37552.74379,15990.833
"Bangladesh",1997,79.3703,110.9973,23.0456,40.43834082,15.85638384,0.029931295,24.90434935,0.535563295,39.47438221,14.45599311,31.62706,0.45,7.14,7.53,3.29,6.942093167,0.002256187,124945315,156696.2039,39575.91729,16705.043
"Bangladesh",1998,81.4662,113.1042,24.3392,40.94780435,16.14255589,0.036617001,26.10987432,0.655833001,39.94399852,14.7564874,31.63796,0.55,7.77,7.72,3.36,7.257487436,0.002386883,127478524,164887.5471,41644.76079,17404.365
"Bangladesh",1999,82.5799,114.2216,24.6506,41.45726787,16.42872795,0.043302706,26.02539928,1.083878706,40.41361484,15.0569817,31.64168,0.56,8.76,6.9,3.07,7.292881705,0.002517578,129966823,172916.3014,43672.54006,17645.158
"Bangladesh",2000,85.816,117.4438,27.0844,41.9667314,16.7149,0.049988411,27.74092425,1.834356411,40.88323115,15.35747599,31.62785,0.49,8.98,8.45,3,7.308275974,0.002648273,132383265,183195.3226,46268.65716,18591.247
"Bangladesh",2001,91.5033,123.4886,31.7752,42.39164433,17.26468425,0.071803903,31.76847903,2.566987903,41.54911704,15.61873251,31.98525,0.73,10.7,9.13,3.75,8.185589325,0.002889707,134729503,192857.0698,48708.87267,20222.763
"Bangladesh",2002,93.5362,125.5207,32.8115,42.81655726,17.8144685,0.093619394,32.84603382,2.585139394,42.21500293,15.87998902,31.98453,0.75,11.46,8.86,3.81,8.712902675,0.003131141,137006279,201372.5019,50859.56955,20755.718
"Bangladesh",2003,96.6627,128.6465,34.9415,43.24147019,18.36425276,0.115434885,35.0235886,2.606954885,42.88088882,16.14124553,31.98387,0.84,11.54,10.29,3.89,9.300216026,0.003372575,139185986,211956.6291,53532.74561,21713.477
"Bangladesh",2004,99.0692,131.0664,36.3515,43.66638312,18.91403701,0.137250376,36.50114339,2.628770376,43.54677471,16.40250204,31.99718,0.86,13.69,9.25,3.91,9.647529377,0.003614008,141235035,225247.3756,56889.51798,22554.296
"Bangladesh",2006,107.2814,138.5492,42.1528,44.77519439,20.13211122,0.221318252,42.3022696,2.764134252,45.31510651,16.8899295,31.26778,0.97,17.26,10.61,4.97,9.458238366,0.004031231,144868702,254483.6389,64273.56373,25331.879
"Bangladesh",2007,112.3159,143.593,45.7728,45.45909273,20.80040117,0.283570636,45.95584102,2.826386636,46.41755243,17.11610045,31.27713,0.86,18.64,11.57,5.62,10.121634,0.004207021,146457067,270841.4465,68404.96719,26626.118
"Bangladesh",2009,122.0935,153.3486,52.7215,46.82688942,22.13698108,0.408075405,53.02298388,2.899595405,48.62244427,17.56844235,31.25518,0.95,22.48,12.53,7.29,10.71842528,0.0045586,149503100,304119.7152,76809.8805,29131.033
"Bangladesh",2010,126.5979,157.8669,55.8115,47.51078776,22.80527103,0.470327789,56.12655531,2.961847789,49.72489019,17.79461329,31.26902,1,25.41,11.46,8.07,11.18182092,0.004734389,151125475,322577.7743,81471.7332,30755.83
"Bangladesh",2011,128.846,160.115,56.6115,48.20011491,23.48708955,0.547239487,56.90506836,3.038759487,50.84537645,18.03675965,31.26902,1.06,25.04,12.09,8.4,11.37016764,0.004900724,152862431,344216.6051,86936.9363,31294.046
"Barbados",1990,2.8522,2.832,1.0736,1.727602211,0.051048559,0,NA,0.098928,0.083209112,1.6442,-0.02024,NA,NA,NA,NA,NA,0.050191658,259336,3377.839172,3168.271299,321.98832
"Barbados",1991,3.0103,2.9901,1.2055,1.753687081,0.050930444,0.000240358,NA,0.099168358,0.08253698,1.6708,-0.02024,NA,NA,NA,NA,NA,0.050230546,260175,3279.474696,3076.009552,NA
"Barbados",1992,2.8094,2.7891,0.9783,1.779771951,0.05081233,0.000480715,NA,0.088416715,0.081864847,1.6974,-0.02024,NA,NA,NA,NA,NA,0.050269434,260963,3116.196361,2922.86133,NA
"Barbados",1993,2.9711,2.9509,1.1139,1.805856821,0.050694216,0.000721073,NA,0.030033073,0.081192715,1.724,-0.02024,NA,NA,NA,NA,NA,0.050308322,261714,3146.997431,2951.75144,NA
"Barbados",1994,2.6346,2.6144,0.7511,1.831941692,0.050576101,0.000961431,NA,0.041265431,0.080520583,1.7506,-0.02024,NA,NA,NA,NA,NA,0.05034721,262441,3272.084796,3069.078136,NA
"Barbados",1995,2.7378,2.7175,0.8281,1.858026562,0.050457987,0.001201789,NA,0.037841789,0.079848451,1.7772,-0.02024,NA,NA,NA,NA,NA,0.050386098,263165,3320.843213,3114.811483,NA
"Barbados",1997,2.8301,2.8099,0.8977,1.878180362,0.050602881,0.003638198,NA,0.091574198,0.078229431,1.792398628,-0.02024,NA,NA,NA,NA,NA,0.056894957,264606,3598.001549,3374.774364,NA
"Barbados",1998,3.0833,3.0631,1.1395,1.888257262,0.050675327,0.004856402,NA,0.133096402,0.077419921,1.799997942,-0.02024,NA,NA,NA,NA,NA,0.060149387,265370,3745.964452,3513.557354,NA
"Barbados",1999,3.1643,3.144,1.2091,1.898334162,0.050747774,0.006074607,NA,0.130650607,0.076610411,1.807597256,-0.02024,NA,NA,NA,NA,NA,0.063403817,266220,3843.084436,3604.65182,NA
"Barbados",2000,3.1537,3.1334,1.1871,1.908411062,0.050820221,0.007292812,NA,0.139196812,0.075800901,1.81519657,-0.02024,NA,NA,NA,NA,NA,0.066658247,267190,3931.475378,3687.558812,NA
"Barbados",2001,3.1914,3.1797,1.2201,1.911241399,0.050784827,0.009307643,NA,0.133883643,0.074110211,1.823629195,-0.01173,NA,NA,NA,NA,NA,0.062689715,268296,3831.215508,3593.519264,NA
"Barbados",2002,3.2036,3.1919,1.2274,1.914071735,0.050749432,0.011322475,NA,0.161546475,0.072419521,1.83206182,-0.01173,NA,NA,NA,NA,NA,0.058721182,269524,3856.985113,3617.690072,NA
